,,ZCHECKER_TOOLTIP_ZCTHINKERS_TIPS,"Use the ""`Czcthinkers <type> rm`x"" commands `yonly if you know what you're doing`x; they can absolutely break levels and the whole game, up to the engine crash.
You may provide a direct StatNum value instead of its string alias.
First symbol in the ""`g[[`y:`g]<classfilter>:]`x"" might be ""`y:`x"" or ""`y#`x"". It stands for the inheritance check, not only the exact class (e.g. ""`g#demon`g"" will check Demons and Spectres).
All StatNums are nominal: some modification may use non-standard distribution on sets.
""`Czcaddlistget`x"" is just a convenience alias which uses current the CCMD in question.
Internal thinkers may be controlled by name if the argument ""rm:raw"" or its analog is provided. But they may be freely specified in default ""rm"" by their index number in list.
Possible ""rm"" command flags: ""`g:all`x""/""`g:class`x"" (remove all Thinkers of this class); ""`g:raw`x""/""`g:internal`x"" (only with `g:all`x/`g:class`x, switches to raw classname parsing); and ""`g:everything`x"" (incompatible with others, destroys all Thinkers of the specified StatNum).","Используйте команды семейства ""`Czcthinkers <тип> rm`x"" `yтолько если Вы знаете, что делаете`x; они без труда могут полностью сломать уровни и игру, вплоть до вылета движка.
Вместо слов-идентификаторов можно использовать явный номер StatNum.
Первым символом в последовательности ""`g[[`y:`g]<класс>:]`x"" может быть ""`y:`x"" или ""`y#`x"". Он включает проверку по наследованию, а не по точному названию класса (например, ""`g#demon`g"" будет проверять всех акторов Demon и Spectre).
Все StatNum условны: некоторые модификации могут использовать нестандартное распределение по множествам.
""`Czcaddlistget`x"" — лишь удобный псевдоним, на деле вызывающий рассматриваемую команду.
Удаление внутренних классов Thinker по имени может проводиться с помощью аргумента ""rm:raw"" или его аналога. Однако указание подобного класса по списочному номеру работает и без того.
Флаги команды ""rm"": ""`g:all`x""/""`g:class`x"" (удалить всех Thinker этого класса); ""`g:raw`x""/""`g:internal`x"" (только с `g:all`x/`g:class`x, переключает парсинг на необработанные названия классов); и ""`g:everything`x"" (несовместим с другими флагами, уничтожает все объекты класса Thinker указанного StatNum)."
,,ZCHECKER_TOOLTIP_ZCTHINKERS_EXAMPLES,"""`Czcthinkers l`x""/""`Czclistthinkers`x"" prints out a help list with all recognizable StatNum types aliases;
""`Czcthinkers a l`x""/""`Czclistthinkers actors`x"" lists all of the Thinkers designated to the actors set (`~STAT_DEFAULT`~);
""`Czcthinkers 100 l`x"" same as the command above: the `2actors`x alias actually converts to the value `y100`x;
""`Czcthinkers a l stimpack`x"" lists all of the Stimpacks on the level;
""`Czcthinkers a rm:all z*man`x"" removes all of the Zombiemen from the level `d(same action as in ""`Cremove zombieman`d"");
""`Czcthinkers static rm 1`x"" removes the 1st element in the set of the static thinkers (`~STAT_STATIC`~);
""`Czcthinkers a add`g:2`C 17`x"" adds the 17th actor from the list to the second information panel;
""`Czcthinkers a add #powerupgiver:4`x"" adds a 4th actor that satisfies the inheritance filter from ""PowerupGiver"";
""`Czcthinkers sl rm`2:all:raw`C glow`x"" removes all Thinkers named ""glow"", regardless of their internal or not origin, in the set of the sector lights (`~STAT_LIGHT`~).","""`Czcthinkers l`x""/""`Czclistthinkers`x"" выводит справочный список по всем распознаваемым типам StatNum;
""`Czcthinkers a l`x""/""`Czclistthinkers actors`x"" выводит список всех акторов класса Thinker, принадлежащих множеству акторов (`~STAT_DEFAULT`~);
""`Czcthinkers 100 l`x"" сделает то же, что и команда выше: алиас `2actors`x на самом деле переводится в значение `y100`x;
""`Czcthinkers a l stimpack`x"" выводит список всех акторов класса Stimpack на уровне;
""`Czcthinkers a rm:all z*man`x"" удаляет все классы Zombieman на уровне `d(действие аналогично команде ""`Cremove zombieman`d"");
""`Czcthinkers static rm 1`x"" удаляет первый элемент в списке объектов класса Thinker, принадлежащих статическому множеству (`~STAT_STATIC`~);
""`Czcthinkers a add`g:2`C 17`x"" добавляет 17-й актор из списка во вторую инфопанель;
""`Czcthinkers a add #powerupgiver:4`x"" добавляет 4-го актора, удовлетворяющего фильтру наследования от ""PowerupGiver"";
""`Czcthinkers sl rm`2:raw`C glow`x"" удаляет все объекты класса Thinker с названием ""glow"", вне зависимости от их скрытости, в множестве управления посекторным освещением (`~STAT_LIGHT`~)."
,,,,
,,,,
,,ZCHECKER_TOOLTIP_ZCPANELCTL_TEXT,"`yNote`x: right now the alias system is inconvenient, so I will not recommend using it. On the other hand, it is fully functional.","Примите во внимание, что текущая система псевдонимов (алиасов) не особо удобна, так что рекомендовать к использованию её не буду. С другой стороны, она полностью работает."
,,ZCHECKER_TOOLTIP_ZCPANELCTL_EXAMPLES,"""`Czcpanel 1 m 3`x"" moves the actor from the 1st panel to the 3rd panel;
""`Czcpanel info 2`x"", ""`Czcpanel 2 info`x"" or ""`Czcinfo 2`x"" shows some info about the specified (2nd) actor.","""`Czcpanel 1 m 3`x"" перемещает актора из 1-й инфопанели в 3-ю;
""`Czcpanel info 2`x"", ""`Czcpanel 2 info`x"" или ""`Czcinfo 2`x"" показывает некоторую информацию об указанном (втором) акторе."
,,,,
,,,,
,,ZCHECKER_TOOLTIP_ZCINTERFACE_TEXT,"`yThis command is mostly useful for automation via the `x""`Calias`x""`y command`x and may be useless in other cases.","`yЭта команда в основном используется в автоматизации действий через `x""`Calias`x"" и, вероятнее всего, в других случаях будет малополезна."
,,ZCHECKER_TOOLTIP_ZCINTERFACE_TIPS,"Command ""`Czcif`x"" is actually an abbreviation of ""`Czcinterface`x"" and not independent.
This command returns its integer result to the console variable ""`g%s`x"". You may check it via the built-in ""`Ctest`x"" command, see section ""`HExamples`x"" below.
Note, the assigning of that command's result will be delayed by 1 world tic to prevent desynchronizations in multiplayer. Built-in command ""`Cwait`x"" might be helpful. `yWarning: different engine versions processes this command differently!`y You may notice that a ""`Cwait`x"" CCMD will work also in console, menus and a even while the game is paused.","Команда ""`Czcif`x"" (""ZC-если"") на самом деле является просто сокращением от ""`Czcinterface`x"" (""ZC-интерфейс""), а значит, не независима.
Эта команда возвращает целочисленное значение результата в консольную переменную ""`g%s`x"". Её можно проверять через встроенную команду ""`Ctest`x"" — см. раздел ""\HПримеры\x"" ниже.
Учтите, присвоение результата команды будет отложено на 1 такт мира ради упреждения рассинхронизации в мультиплеере. Поэтому может быть полезна встроенная команда ""`Cwait`x"". `yВнимание: разные версии игрового движка обрабатывают эту команду по-разному!`y Вы можете заметить, что ""`Cwait`x"" продолжит работать и в консоли, и в меню, и даже тогда, когда игра стоит на паузе."
,,ZCHECKER_TOOLTIP_ZCINTERFACE_EXAMPLES,"This alias will `yonly`x summon one specified actor (`g%%1`g) and add it to the first infopanel `yif this panel is not yet linked`x:
`Calias zcsa1 `x""`2zcif panel 1; wait 1; zcvarsctl set $tmp %1; test == $mcm_zchecker_var_interface 0 \\""zcsummon $tmp 1 add:1\\""; zcvarsctl rm $tmp`x"";

The next alias will check if the last actor added to the panel is a DoomImp `~(via classname saved in the variable `1$last`~)`x:
`Calias testforimp3 `x""`2zcinterface strequal $last doomimp; wait 1; test == $mcm_zchecker_var_interface 1 \\""echo Imp.\\"" \\""echo Not an Imp.\\""`x"".

This alias will indefinitely check if the `1self`x pointer equals the `1self.player.camera`x pointer:
`Calias isselfcamera `x""`2zcif panelsequal self camera`~; `2wait 1`~; `2test == $mcm_zchecker_var_interface 0 \\""echo Player camera view was changed from default.\\""`~; `2wait 1`~; `2isselfcamera`x"".","Этот алиас будет создавать указанного актора (`g%%1`g) и добавлять его в первую инфопанель, `yтолько если актора в этой панели ещё нет`x:
`Calias zcsa1 `x""`2zcif panel 1; wait 1; zcvarsctl set $tmp %1; test == $mcm_zchecker_var_interface 0 \\""zcsummon $tmp 1 add:1\\""; zcvarsctl rm $tmp`x"";

Следующий алиас проверяет равенство строке ""DoomImp"" названия последнего добавленного в инфопанели актора `~(через название класса, сохранённого в переменной `1$last`~)`x
`Calias testforimp3 `x""`2zcinterface strequal $last doomimp; wait 1; test == $mcm_zchecker_var_interface 1 \\""echo Imp.\\"" \\""echo Нет, не Imp.\\""`x"".

Этот алиас бесконечно проверяет, совпадает ли указатель на текущего игрока (`1self`x) с указателем на камеру этого игрока (`1self.player.camera`x):
`Calias isselfcamera `x""`2zcif panelsequal self camera`~; `2wait 1`~; `2test == $mcm_zchecker_var_interface 0 \\""echo Камера игрока не соответствует самому игроку.\\""`~; `2wait 1`~; `2isselfcamera`x""."
